"Order ID","Customer ID","Order date & time","Product","Order value (gross, net)","Order value (gross)","Order value (net)","Discount applied (₹ + %)","Discount applied (₹)","Discount applied (%)","Payment mode","Shipping city","Pincode","First order vs repeat","Channel source (last touch)","Delivered / Returned / RTO","Name","First order date","Total orders","Total revenue","Average order value","City / tier","Acquisition channel (first touch)","RePurchased","item_count","unique_sku_count","total_item_mrp","total_item_selling_price","average_item_discount_pct","returned_item_count","sku_list","category_list","vendor_list"
"ORD-20230514-008637","CUST-0001022","2023-05-14 21:48:35","Single item","2145,1947",2145.0,1947.0,"198,9.2%",198.0,9.2,"COD","Hyderabad","608008","First","Google","Returned","Urvashi Raman","2023-05-14",1,1947.0,1947.0,"Hyderabad / Tier 1","Google","N",1,1,2299.0,1947.0,15.3,1.0,"SKU-SHI-0017","shirts","UrbanWeave Co."
"ORD-20230608-009057","CUST-0002039","2023-06-08 18:55:46","2-item cart","2646,2227",2646.0,2227.0,"419,15.8%",419.0,15.8,"UPI","Indore","636063","First","Email/SMS","Delivered","Victor Bawa","2023-06-08",3,6101.0,2033.67,"Indore / Tier 2","Email/SMS","Y",1,1,2799.0,2227.0,20.4,0.0,"SKU-SHI-0003","shirts","KnitCraft Studio"
"ORD-20230616-009199","CUST-0001973","2023-06-16 21:36:15","2-item cart","2456,2159",2456.0,2159.0,"297,12.1%",297.0,12.1,"COD","Surat","195965","First","Influencer","Returned","Ayush Choudhury","2023-06-16",2,4320.0,2160.0,"Surat / Tier 2","Influencer","Y",1,1,2799.0,2159.0,22.9,1.0,"SKU-SHI-0003","shirts","KnitCraft Studio"
"ORD-20230713-009673","CUST-0001953","2023-07-13 22:35:28","Mixed Cart","3084,2529",3084.0,2529.0,"555,18.0%",555.0,18.0,"COD","Pune","773628","First","Google","Delivered","Rachita Malhotra","2023-07-13",2,5556.0,2778.0,"Pune / Tier 1","Google","Y",2,2,3998.0,2537.0,36.7,0.0,"SKU-CRO-0005, SKU-CRO-0030","croptops","StitchWorks India, WestCo Garments"
"ORD-20230722-009870","CUST-0000015","2023-07-22 16:02:10","Single item","2308,1993",2308.0,1993.0,"314,13.6%",314.0,13.6,"Card","Delhi","130788","First","Offline (Friends/Family)","Delivered","Ishita Mody","2023-07-22",1,1993.0,1993.0,"Delhi / Tier 1","Offline (Friends/Family)","N",1,1,2999.0,1993.0,33.5,0.0,"SKU-PAN-0020","pants","WestCo Garments"
"ORD-20230804-010123","CUST-0002986","2023-08-04 19:00:13","Single item","3963,2818",3963.0,2818.0,"1145,28.9%",1145.0,28.9,"Wallet","Visakhapatnam","553308","First","Meta","RTO","Vamakshi Oak","2023-08-04",2,4838.0,2419.0,"Visakhapatnam / Tier 2","Meta","Y",1,1,2399.0,2818.0,0.0,1.0,"SKU-CRO-0005","croptops","StitchWorks India"
"ORD-20230805-010162","CUST-0000924","2023-08-05 13:06:10","2-item cart","2671,2002",2671.0,2002.0,"670,25.1%",670.0,25.1,"Card","Visakhapatnam","476363","Repeat","Offline (Friends/Family)","Delivered","Jagrati Sachdeva","2022-04-03",4,8944.0,2236.0,"Mumbai / Tier 1","Meta","Y",1,1,2699.0,2002.0,25.8,0.0,"SKU-PAN-0002","pants","Apex Fashions"
"ORD-20230817-010491","CUST-0001017","2023-08-17 22:50:03","2-item cart","2645,1887",2645.0,1887.0,"758,28.6%",758.0,28.6,"NetBanking","Mumbai","692406","First","Influencer","Returned","Amol Baral","2023-08-17",1,1887.0,1887.0,"Mumbai / Tier 1","Influencer","N",6,6,11394.0,5994.0,44.9667,6.0,"SKU-CRO-0005, SKU-CRO-0007, SKU-CRO-0014, SKU-SHI-0001, SKU-SHO-0023, SKU-TSH-0004","croptops, shirts, shorts, tshirts","Apex Fashions, StitchWorks India, UrbanWeave Co., WestCo Garments"
"ORD-20230819-010542","CUST-0000816","2023-08-19 23:06:42","Mixed Cart","2268,1795",2268.0,1795.0,"473,20.9%",473.0,20.9,"UPI","Ranchi","404934","Repeat","Google","Delivered","Timothy Kurian","2022-02-19",3,5972.0,1990.67,"Delhi / Tier 1","Meta","Y",3,3,7497.0,2997.0,50.0,0.0,"SKU-PAN-0002, SKU-SHI-0001, SKU-SHI-0006","pants, shirts","Apex Fashions, KnitCraft Studio, UrbanWeave Co."
"ORD-20230820-010568","CUST-0000872","2023-08-20 17:45:21","Single item","2940,2517",2940.0,2517.0,"423,14.4%",423.0,14.4,"COD","Patna","219671","First","Google","Returned","Hamsini Tella","2023-08-20",2,5194.0,2597.0,"Patna / Tier 2","Google","Y",2,1,3998.0,2517.0,37.05,2.0,"SKU-SHI-0001","shirts","UrbanWeave Co."
"ORD-20230822-010616","CUST-0001357","2023-08-22 14:45:17","Mixed Cart","3452,2737",3452.0,2737.0,"715,20.7%",715.0,20.7,"Card","Ludhiana","613875","First","Meta","Returned","Chaaya Chad","2023-08-22",2,5542.0,2771.0,"Ludhiana / Tier 2","Meta","Y",1,1,2699.0,2737.0,0.0,1.0,"SKU-PAN-0002","pants","Apex Fashions"
"ORD-20230910-011051","CUST-0001100","2023-09-10 19:58:50","Mixed Cart","3056,2903",3056.0,2903.0,"153,5.0%",153.0,5.0,"UPI","Jaipur","664911","First","Influencer","Returned","Mohammed Din","2023-09-10",1,2903.0,2903.0,"Jaipur / Tier 2","Influencer","N",1,1,1799.0,2903.0,0.0,1.0,"SKU-CRO-0014","croptops","Apex Fashions"
"ORD-20231005-011564","CUST-0002205","2023-10-05 10:58:02","Mixed Cart","3318,2570",3318.0,2570.0,"748,22.6%",748.0,22.6,"UPI","Jaipur","644586","First","Meta","Delivered","Chandani Atwal","2023-10-05",2,5024.0,2512.0,"Jaipur / Tier 2","Meta","Y",1,1,1999.0,2570.0,0.0,0.0,"SKU-SHI-0001","shirts","UrbanWeave Co."
"ORD-20231005-011580","CUST-0002113","2023-10-05 19:27:55","Mixed Cart","2451,2102",2451.0,2102.0,"349,14.2%",349.0,14.2,"Card","Delhi","150660","Repeat","Organic Instagram","Delivered","Tanay Sekhon","2022-09-03",4,9016.0,2254.0,"Kolkata / Tier 1","Email/SMS","Y",2,2,3498.0,2102.0,39.1,0.0,"SKU-SHI-0001, SKU-TSH-0041","shirts, tshirts","Apex Fashions, UrbanWeave Co."
"ORD-20231009-011707","CUST-0000962","2023-10-09 21:03:01","Mixed Cart","2196,1744",2196.0,1744.0,"452,20.6%",452.0,20.6,"UPI","Lucknow","597925","Repeat","Meta","Returned","Siya Chander","2022-04-17",7,14856.0,2122.29,"Patna / Tier 2","Offline (Friends/Family)","Y",2,2,3798.0,1998.0,47.25,2.0,"SKU-SHI-0001, SKU-SHO-0023","shirts, shorts","UrbanWeave Co., WestCo Garments"
"ORD-20231019-012057","CUST-0000532","2023-10-19 21:32:52","Single item","2745,2277",2745.0,2277.0,"468,17.0%",468.0,17.0,"UPI","Gurgaon","832133","First","Meta","Returned","Wazir Bera","2023-10-19",1,2277.0,2277.0,"Gurgaon / Tier 2","Meta","N",1,1,2199.0,2277.0,0.0,1.0,"SKU-SHI-0015","shirts","Apex Fashions"
"ORD-20231101-012575","CUST-0002380","2023-11-01 16:40:32","Mixed Cart","2444,1892",2444.0,1892.0,"552,22.6%",552.0,22.6,"UPI","Delhi","444232","Repeat","Meta","Delivered","Aarush Hayre","2022-03-18",2,3597.0,1798.5,"Dehradun / Tier 2","Meta","Y",2,2,5798.0,1998.0,50.0,0.0,"SKU-PAN-0034, SKU-SHI-0006","pants, shirts","KnitCraft Studio, UrbanWeave Co."
"ORD-20231106-012713","CUST-0001963","2023-11-06 11:21:29","Single item","2109,1792",2109.0,1792.0,"316,15.0%",316.0,15.0,"UPI","Vadodara","314889","Repeat","Meta","Returned","Yashica Sachdeva","2023-10-20",3,6703.0,2234.33,"Gurgaon / Tier 2","Email/SMS","Y",3,3,5897.0,2997.0,44.4667,3.0,"SKU-CRO-0005, SKU-SHI-0001, SKU-TSH-0004","croptops, shirts, tshirts","StitchWorks India, UrbanWeave Co."
"ORD-20231123-013102","CUST-0002515","2023-11-23 12:31:50","Mixed Cart","2612,2284",2612.0,2284.0,"328,12.6%",328.0,12.6,"Card","Lucknow","535550","Repeat","Influencer","Delivered","Maya Kala","2023-04-02",6,15279.0,2546.5,"Delhi / Tier 1","Instagram DM","Y",3,3,8297.0,2997.0,44.4667,0.0,"SKU-JAC-0046, SKU-TSH-0004, SKU-TSH-0012","jackets, tshirts","StitchWorks India, UrbanWeave Co."
"ORD-20231202-013277","CUST-0000700","2023-12-02 22:57:13","Single item","2687,2418",2687.0,2418.0,"269,10.0%",269.0,10.0,"COD","Noida","366942","Repeat","Influencer","Delivered","Priya Halder","2022-01-11",5,12884.0,2576.8,"Hyderabad / Tier 1","Meta","Y",1,1,1499.0,2418.0,0.0,0.0,"SKU-TSH-0004","tshirts","StitchWorks India"
"ORD-20231217-013556","CUST-0001746","2023-12-17 22:03:19","Mixed Cart","2854,2439",2854.0,2439.0,"415,14.5%",415.0,14.5,"Wallet","Hyderabad","459172","Repeat","Influencer","Delivered","Advaith Swamy","2023-10-18",3,7508.0,2502.67,"Chennai / Tier 1","Google","Y",1,1,1999.0,2439.0,0.0,0.0,"SKU-SHI-0001","shirts","UrbanWeave Co."
"ORD-20240119-014255","CUST-0000284","2024-01-19 20:17:36","Single item","2746,2387",2746.0,2387.0,"359,13.1%",359.0,13.1,"NetBanking","Kochi","372211","First","Google","Returned","Dalaja Lata","2024-01-19",1,2387.0,2387.0,"Kochi / Tier 2","Google","N",1,1,1999.0,2387.0,0.0,1.0,"SKU-SHI-0001","shirts","UrbanWeave Co."
"ORD-20240204-014596","CUST-0002394","2024-02-04 14:54:52","2-item cart","3594,3081",3594.0,3081.0,"512,14.3%",512.0,14.3,"Card","Mumbai","322920","Repeat","Email/SMS","Delivered","Anay Saini","2022-07-17",3,6969.0,2323.0,"Coimbatore / Tier 2","Google","Y",2,2,3798.0,3081.0,18.95,0.0,"SKU-CRO-0043, SKU-SHI-0001","croptops, shirts","UrbanWeave Co., WestCo Garments"
"ORD-20240214-014772","CUST-0000884","2024-02-14 16:03:06","Single item","2846,2539",2846.0,2539.0,"307,10.8%",307.0,10.8,"Wallet","Noida","699222","First","Influencer","Delivered","Hemang Cherian","2024-02-14",1,2539.0,2539.0,"Noida / Tier 2","Influencer","N",2,1,5398.0,2539.0,50.0,0.0,"SKU-PAN-0002","pants","Apex Fashions"
"ORD-20240222-014904","CUST-0001804","2024-02-22 19:31:11","Single item","3061,2659",3061.0,2659.0,"402,13.1%",402.0,13.1,"UPI","Hyderabad","327653","Repeat","Google","Delivered","Mohammed Bains","2023-06-19",2,4533.0,2266.5,"Lucknow / Tier 2","Meta","Y",2,2,4598.0,2659.0,42.25,0.0,"SKU-SHI-0003, SKU-SHO-0011","shirts, shorts","KnitCraft Studio, WestCo Garments"
"ORD-20240301-015059","CUST-0000033","2024-03-01 12:03:08","2-item cart","3290,2555",3290.0,2555.0,"735,22.3%",735.0,22.3,"COD","Patna","417830","First","Meta","RTO","Ojasvi Vaidya","2024-03-01",1,2555.0,2555.0,"Patna / Tier 2","Meta","N",1,1,1499.0,2555.0,0.0,1.0,"SKU-TSH-0041","tshirts","Apex Fashions"
"ORD-20240302-015094","CUST-0002671","2024-03-02 12:19:19","Mixed Cart","3482,3063",3482.0,3063.0,"419,12.0%",419.0,12.0,"COD","Bengaluru","565083","First","Meta","Returned","Harsh Parmer","2024-03-02",3,9638.0,3212.67,"Bengaluru / Tier 1","Meta","Y",1,1,1899.0,3063.0,0.0,1.0,"SKU-CRO-0007","croptops","Apex Fashions"
"ORD-20240311-015345","CUST-0001243","2024-03-11 16:45:33","2-item cart","3395,2684",3395.0,2684.0,"711,20.9%",711.0,20.9,"COD","Lucknow","777498","First","Influencer","Delivered","Timothy Desai","2024-03-11",3,8650.0,2883.33,"Lucknow / Tier 2","Influencer","Y",2,2,3798.0,2684.0,29.3,0.0,"SKU-CRO-0014, SKU-SHI-0001","croptops, shirts","Apex Fashions, UrbanWeave Co."
"ORD-20240318-015546","CUST-0002476","2024-03-18 12:47:43","Single item","4165,3478",4165.0,3478.0,"687,16.5%",687.0,16.5,"UPI","Ludhiana","259302","First","Meta","Delivered","Onveer Deol","2024-03-18",1,3478.0,3478.0,"Ludhiana / Tier 2","Meta","N",2,2,4598.0,3478.0,24.65,0.0,"SKU-SHI-0006, SKU-SHO-0050","shirts, shorts","KnitCraft Studio, UrbanWeave Co."
"ORD-20240330-015834","CUST-0001128","2024-03-30 11:51:37","Single item","2523,2271",2523.0,2271.0,"253,10.0%",253.0,10.0,"UPI","Patna","453070","First","Meta","Delivered","Ridhi Ahluwalia","2024-03-30",3,8371.0,2790.33,"Patna / Tier 2","Meta","Y",1,1,1999.0,2271.0,0.0,0.0,"SKU-SHI-0001","shirts","UrbanWeave Co."
"ORD-20240413-016214","CUST-0001175","2024-04-13 21:54:46","Single item","2899,2251",2899.0,2251.0,"648,22.3%",648.0,22.3,"Card","Kochi","176231","First","Influencer","Delivered","Manthan Sani","2024-04-13",2,5668.0,2834.0,"Kochi / Tier 2","Influencer","Y",1,1,2399.0,2251.0,6.2,0.0,"SKU-CRO-0005","croptops","StitchWorks India"
"ORD-20240415-016252","CUST-0001816","2024-04-15 22:56:24","2-item cart","4448,3166",4448.0,3166.0,"1283,28.8%",1283.0,28.8,"UPI","Mumbai","813388","Repeat","Meta","Delivered","Tristan Modi","2023-01-31",5,12791.0,2558.2,"Lucknow / Tier 2","Email/SMS","Y",2,2,4598.0,3166.0,31.1,0.0,"SKU-SHI-0003, SKU-SHO-0011","shirts, shorts","KnitCraft Studio, WestCo Garments"
"ORD-20240415-016274","CUST-0000330","2024-04-15 18:22:43","2-item cart","3616,2532",3616.0,2532.0,"1085,30.0%",1085.0,30.0,"UPI","Coimbatore","452042","First","Google","Delivered","Farhan Gill","2024-04-15",1,2532.0,2532.0,"Coimbatore / Tier 2","Google","N",1,1,2299.0,2532.0,0.0,0.0,"SKU-SHI-0017","shirts","UrbanWeave Co."
"ORD-20240415-016277","CUST-0001674","2024-04-15 18:42:36","Mixed Cart","3921,2766",3921.0,2766.0,"1155,29.5%",1155.0,29.5,"Wallet","Nagpur","482980","First","Google","Returned","Ishani Wason","2024-04-15",3,8556.0,2852.0,"Nagpur / Tier 2","Google","Y",2,2,5098.0,2766.0,45.8,2.0,"SKU-SHI-0003, SKU-SHI-0036","shirts","KnitCraft Studio, WestCo Garments"
"ORD-20240420-016438","CUST-0000308","2024-04-20 18:35:39","Mixed Cart","3639,3080",3639.0,3080.0,"558,15.3%",558.0,15.3,"Card","Delhi","445860","Repeat","Influencer","Delivered","Omya Kapadia","2022-05-26",6,14924.0,2487.33,"Patna / Tier 2","Meta","Y",2,2,3598.0,3080.0,14.4,0.0,"SKU-SHO-0011, SKU-SHO-0023","shorts","WestCo Garments"
"ORD-20240428-016627","CUST-0002012","2024-04-28 18:56:11","Single item","3036,2201",3036.0,2201.0,"834,27.5%",834.0,27.5,"UPI","Chandigarh","611784","First","Google","Returned","Pooja Gour","2024-04-28",4,11127.0,2781.75,"Chandigarh / Tier 2","Google","Y",1,1,1999.0,2201.0,0.0,1.0,"SKU-SHI-0001","shirts","UrbanWeave Co."
"ORD-20240515-016933","CUST-0002222","2024-05-15 21:55:38","Single item","3389,2984",3389.0,2984.0,"405,11.9%",405.0,11.9,"UPI","Coimbatore","655379","First","Email/SMS","Delivered","Yashvi Shukla","2024-05-15",2,6020.0,3010.0,"Coimbatore / Tier 2","Email/SMS","Y",2,2,4798.0,2984.0,37.8,0.0,"SKU-PAN-0009, SKU-SHI-0001","pants, shirts","KnitCraft Studio, UrbanWeave Co."
"ORD-20240619-017561","CUST-0001710","2024-06-19 12:25:46","2-item cart","2652,2279",2652.0,2279.0,"373,14.1%",373.0,14.1,"UPI","Visakhapatnam","201784","Repeat","Meta","Returned","Samaksh Choudhry","2023-04-28",4,9713.0,2428.25,"Visakhapatnam / Tier 2","Organic Instagram","Y",1,1,1999.0,2279.0,0.0,1.0,"SKU-SHI-0001","shirts","UrbanWeave Co."
"ORD-20240706-017842","CUST-0000515","2024-07-06 14:04:08","2-item cart","3402,2853",3402.0,2853.0,"549,16.1%",549.0,16.1,"Card","Coimbatore","249765","First","Instagram DM","Returned","Hardik Verma","2024-07-06",3,8001.0,2667.0,"Coimbatore / Tier 2","Instagram DM","Y",2,2,4998.0,2853.0,42.9,2.0,"SKU-PAN-0020, SKU-TSH-0012","pants, tshirts","UrbanWeave Co., WestCo Garments"
"ORD-20240723-018097","CUST-0000943","2024-07-23 20:53:58","2-item cart","2406,2079",2406.0,2079.0,"327,13.6%",327.0,13.6,"Card","Nashik","549649","First","Meta","Returned","Christopher Joshi","2024-07-23",2,5040.0,2520.0,"Nashik / Tier 2","Meta","Y",3,2,6397.0,2997.0,50.0,3.0,"SKU-CRO-0005, SKU-SHI-0001","croptops, shirts","StitchWorks India, UrbanWeave Co."
"ORD-20240805-018361","CUST-0000913","2024-08-05 12:03:04","Mixed Cart","3475,2788",3475.0,2788.0,"686,19.7%",686.0,19.7,"Card","Indore","559466","Repeat","Meta","Delivered","Parth Setty","2024-07-16",2,5350.0,2675.0,"Nashik / Tier 2","Instagram DM","Y",1,1,2999.0,2788.0,7.0,0.0,"SKU-PAN-0008","pants","StitchWorks India"
"ORD-20240807-018420","CUST-0002942","2024-08-07 18:43:09","Single item","3146,2471",3146.0,2471.0,"676,21.5%",676.0,21.5,"Card","Mysuru","697766","First","Influencer","RTO","Osha Bakshi","2024-08-07",1,2471.0,2471.0,"Mysuru / Tier 2","Influencer","N",1,1,2999.0,2471.0,17.6,1.0,"SKU-PAN-0020","pants","WestCo Garments"
"ORD-20240811-018509","CUST-0002923","2024-08-11 21:17:47","2-item cart","2812,2426",2812.0,2426.0,"386,13.7%",386.0,13.7,"Card","Ahmedabad","605120","Repeat","Influencer","Returned","Rudra Dhawan","2024-03-15",2,4450.0,2225.0,"Delhi / Tier 1","Organic Instagram","Y",1,1,2999.0,2426.0,19.1,1.0,"SKU-PAN-0008","pants","StitchWorks India"
"ORD-20240901-019015","CUST-0002904","2024-09-01 14:45:48","2-item cart","3125,2633",3125.0,2633.0,"492,15.8%",492.0,15.8,"Card","Kochi","714181","First","Influencer","Returned","Frado Vala","2024-09-01",2,5519.0,2759.5,"Kochi / Tier 2","Influencer","Y",1,1,1799.0,2633.0,0.0,1.0,"SKU-CRO-0019","croptops","StitchWorks India"
"ORD-20241011-019837","CUST-0000036","2024-10-11 12:54:39","2-item cart","3603,2813",3603.0,2813.0,"791,21.9%",791.0,21.9,"Wallet","Surat","309215","First","Influencer","Delivered","Tejas Dasgupta","2024-10-11",3,8731.0,2910.33,"Surat / Tier 2","Influencer","Y",2,2,3498.0,2813.0,19.6,0.0,"SKU-TSH-0004, SKU-TSH-0012","tshirts","StitchWorks India, UrbanWeave Co."
"ORD-20241020-020099","CUST-0000470","2024-10-20 14:13:38","2-item cart","4451,3437",4451.0,3437.0,"1013,22.8%",1013.0,22.8,"Card","Noida","455794","First","Offline (Friends/Family)","Returned","Ekalinga Kohli","2024-10-20",1,3437.0,3437.0,"Noida / Tier 2","Offline (Friends/Family)","N",2,2,3498.0,3437.0,1.75,2.0,"SKU-CRO-0019, SKU-TSH-0029","croptops, tshirts","KnitCraft Studio, StitchWorks India"
"ORD-20241023-020174","CUST-0001674","2024-10-23 10:56:08","Mixed Cart","3736,3102",3736.0,3102.0,"634,17.0%",634.0,17.0,"NetBanking","Delhi","482469","Repeat","Email/SMS","Returned","Ishani Wason","2024-04-15",3,8556.0,2852.0,"Nagpur / Tier 2","Google","Y",1,1,2699.0,3102.0,0.0,1.0,"SKU-PAN-0002","pants","Apex Fashions"
"ORD-20241027-020258","CUST-0000137","2024-10-27 12:51:02","Mixed Cart","4469,3549",4469.0,3549.0,"920,20.6%",920.0,20.6,"Card","Indore","568131","Repeat","Google","Delivered","Dayamai Buch","2023-08-08",2,5306.0,2653.0,"Mumbai / Tier 1","Meta","Y",1,1,2799.0,3549.0,0.0,0.0,"SKU-PAN-0018","pants","Apex Fashions"
"ORD-20241127-020958","CUST-0000099","2024-11-27 23:15:13","2-item cart","3451,2866",3451.0,2866.0,"585,16.9%",585.0,16.9,"Wallet","Hyderabad","425593","Repeat","Influencer","Delivered","Bahadurjit Randhawa","2023-06-26",5,13908.0,2781.6,"Kolkata / Tier 1","Meta","Y",1,1,1999.0,2866.0,0.0,0.0,"SKU-TSH-0012","tshirts","UrbanWeave Co."
"ORD-20241208-021186","CUST-0001144","2024-12-08 17:10:01","2-item cart","3825,3443",3825.0,3443.0,"383,10.0%",383.0,10.0,"Card","Gurgaon","701763","First","Google","Returned","Xalak Jhaveri","2024-12-08",2,7156.0,3578.0,"Gurgaon / Tier 2","Google","Y",2,2,4798.0,3443.0,27.9,2.0,"SKU-SHI-0001, SKU-SHI-0006","shirts","KnitCraft Studio, UrbanWeave Co."
"ORD-20241209-021211","CUST-0002760","2024-12-09 18:46:37","Mixed Cart","4339,3228",4339.0,3228.0,"1110,25.6%",1110.0,25.6,"COD","Mumbai","392341","First","Meta","Returned","Libni Wali","2024-12-09",1,3228.0,3228.0,"Mumbai / Tier 1","Meta","N",2,2,3798.0,3228.0,15.0,2.0,"SKU-CRO-0048, SKU-SHI-0001","croptops, shirts","Apex Fashions, UrbanWeave Co."
"ORD-20250113-022067","CUST-0000755","2025-01-13 14:38:54","Mixed Cart","4192,3629",4192.0,3629.0,"563,13.4%",563.0,13.4,"Wallet","Ranchi","124900","Repeat","Organic Instagram","Delivered","Ishita Lall","2024-12-24",2,6804.0,3402.0,"Bengaluru / Tier 1","Google","Y",1,1,1999.0,3629.0,0.0,0.0,"SKU-SHI-0001","shirts","UrbanWeave Co."
"ORD-20250121-022231","CUST-0002861","2025-01-21 11:17:54","Single item","4302,3356",4302.0,3356.0,"946,22.0%",946.0,22.0,"UPI","Lucknow","399400","Repeat","Google","Delivered","Wahab Narula","2023-08-24",3,8386.0,2795.33,"Lucknow / Tier 2","Instagram DM","Y",2,2,4498.0,3356.0,25.95,0.0,"SKU-CRO-0048, SKU-PAN-0002","croptops, pants","Apex Fashions"
"ORD-20250313-023315","CUST-0000313","2025-03-13 13:13:10","Single item","4536,3780",4536.0,3780.0,"756,16.7%",756.0,16.7,"COD","Ahmedabad","139578","First","Meta","Delivered","Triya Varkey","2025-03-13",1,3780.0,3780.0,"Ahmedabad / Tier 1","Meta","N",1,1,2799.0,3780.0,0.0,0.0,"SKU-SHI-0013","shirts","UrbanWeave Co."
"ORD-20250329-023740","CUST-0002798","2025-03-29 14:15:02","Single item","4793,4129",4793.0,4129.0,"664,13.9%",664.0,13.9,"Card","Bhopal","271523","First","Google","Delivered","Nilima Chokshi","2025-03-29",2,6894.0,3447.0,"Bhopal / Tier 2","Google","Y",2,2,3898.0,4129.0,0.0,0.0,"SKU-CRO-0007, SKU-SHI-0001","croptops, shirts","Apex Fashions, UrbanWeave Co."
"ORD-20250423-024372","CUST-0002147","2025-04-23 10:20:29","Single item","3838,3122",3838.0,3122.0,"715,18.6%",715.0,18.6,"UPI","Chennai","251222","First","Influencer","Returned","Radha Wason","2025-04-23",2,6900.0,3450.0,"Chennai / Tier 1","Influencer","Y",2,2,4298.0,3122.0,27.2,2.0,"SKU-CRO-0019, SKU-PAN-0047","croptops, pants","StitchWorks India, WestCo Garments"
"ORD-20250531-025227","CUST-0002323","2025-05-31 13:37:01","2-item cart","4223,3668",4223.0,3668.0,"554,13.1%",554.0,13.1,"Card","Coimbatore","805953","Repeat","Google","Returned","Samaksh Mital","2022-02-14",2,5033.0,2516.5,"Pune / Tier 1","Meta","Y",1,1,2699.0,3668.0,0.0,1.0,"SKU-PAN-0002","pants","Apex Fashions"
"ORD-20250616-025496","CUST-0000478","2025-06-16 11:54:28","Single item","3379,3022",3379.0,3022.0,"357,10.6%",357.0,10.6,"UPI","Kolkata","636631","First","Google","Delivered","Jackson Naidu","2025-06-16",1,3022.0,3022.0,"Kolkata / Tier 1","Google","N",1,1,2399.0,3022.0,0.0,0.0,"SKU-CRO-0005","croptops","StitchWorks India"
"ORD-20250618-025524","CUST-0002778","2025-06-18 21:09:05","2-item cart","3326,2888",3326.0,2888.0,"437,13.2%",437.0,13.2,"Card","Bhubaneswar","357033","Repeat","Meta","Delivered","Ekaraj Varughese","2023-01-15",4,10334.0,2583.5,"Delhi / Tier 1","Google","Y",1,1,1999.0,2888.0,0.0,0.0,"SKU-TSH-0012","tshirts","UrbanWeave Co."
"ORD-20250621-025564","CUST-0002786","2025-06-21 10:18:07","2-item cart","3138,2948",3138.0,2948.0,"190,6.1%",190.0,6.1,"COD","Nashik","159127","Repeat","Meta","Returned","Zayyan Dube","2022-09-02",4,9395.0,2348.75,"Bengaluru / Tier 1","Meta","Y",1,1,1499.0,2948.0,0.0,1.0,"SKU-TSH-0004","tshirts","StitchWorks India"
"ORD-20250717-026026","CUST-0002911","2025-07-17 19:07:17","Single item","2737,2384",2737.0,2384.0,"353,12.9%",353.0,12.9,"Card","Mumbai","741431","First","Google","RTO","Yahvi Boase","2025-07-17",1,2384.0,2384.0,"Mumbai / Tier 1","Google","N",1,1,1999.0,2384.0,0.0,1.0,"SKU-SHI-0001","shirts","UrbanWeave Co."
"ORD-20250821-026741","CUST-0000416","2025-08-21 13:19:20","Mixed Cart","3439,2568",3439.0,2568.0,"871,25.3%",871.0,25.3,"Card","Noida","351299","Repeat","Google","Delivered","Reyansh Pingle","2023-10-03",3,8835.0,2945.0,"Mumbai / Tier 1","Meta","Y",1,1,1699.0,2568.0,0.0,0.0,"SKU-TSH-0029","tshirts","KnitCraft Studio"
"ORD-20250828-026904","CUST-0001364","2025-08-28 16:20:23","Single item","3467,3090",3467.0,3090.0,"377,10.9%",377.0,10.9,"UPI","Bengaluru","735195","Repeat","Google","Delivered","Mason Ahuja","2022-12-26",4,11615.0,2903.75,"Bhubaneswar / Tier 2","Instagram DM","Y",1,1,1999.0,3090.0,0.0,0.0,"SKU-SHI-0001","shirts","UrbanWeave Co."
"ORD-20250909-027124","CUST-0002271","2025-09-09 19:16:40","Mixed Cart","4152,3668",4152.0,3668.0,"484,11.7%",484.0,11.7,"COD","Hyderabad","209270","Repeat","Meta","Returned","Banjeet Prashad","2024-08-28",2,6454.0,3227.0,"Gurgaon / Tier 2","Meta","Y",1,1,1499.0,3668.0,0.0,1.0,"SKU-TSH-0004","tshirts","StitchWorks India"
"ORD-20250929-027484","CUST-0000547","2025-09-29 14:46:41","Single item","3494,3168",3494.0,3168.0,"325,9.3%",325.0,9.3,"UPI","Pune","782183","Repeat","Google","Delivered","Ronith Saran","2024-11-30",2,5639.0,2819.5,"Lucknow / Tier 2","Organic Instagram","Y",2,2,5998.0,3168.0,47.3,0.0,"SKU-PAN-0002, SKU-PAN-0028","pants","Apex Fashions"
"ORD-20251011-027813","CUST-0000631","2025-10-11 19:51:12","Single item","2744,2424",2744.0,2424.0,"321,11.7%",321.0,11.7,"COD","Chandigarh","791195","Repeat","Google","Delivered","Michael Balan","2022-04-25",2,4480.0,2240.0,"Jaipur / Tier 2","Meta","Y",1,1,1899.0,2424.0,0.0,0.0,"SKU-CRO-0007","croptops","Apex Fashions"
"ORD-20251106-028767","CUST-0002841","2025-11-06 10:27:27","2-item cart","3500,2679",3500.0,2679.0,"821,23.5%",821.0,23.5,"COD","Patna","738384","Repeat","Instagram DM","Delivered","Damini Behl","2023-10-28",3,7583.0,2527.67,"Surat / Tier 2","Influencer","Y",2,2,3498.0,2679.0,23.45,0.0,"SKU-SHI-0001, SKU-TSH-0004","shirts, tshirts","StitchWorks India, UrbanWeave Co."
